gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
SroC-Salmonella	0	-0.10346465771854318	0.650182272631227	-0.2180817515584832	-0.2180817515584832	3.768436988497134	0.001970460664999951	-0.2180817515584832	0.832397834854	1.9709086113709202	0.36248631474043025	0.5791584910297134
sRNA733846-Salmonella	0	-1.360907949493877	-1.3008209875085068	1.6330761466150165	-1.7946244001642602	0.2486989962278896	-1.0504758196363935	-1.0370300553057703	-0.6844638686094835	-1.3516297686914234	-0.5391488117004437	-1.36335987194049
STnc3290-Salmonella	0	0	0	0.7097011081838001	0	1.1096561497002133	0	0	0.5262436951543998	0.5686305225576631	0	0
sRNA740234-Salmonella	0	0.5552855773313969	1.6777185699676873	1.5809314640007401	1.22249629802673	1.2072852483194003	0.12859937968759683	0.6239374804863234	1.3275862544257069	0.34893660855205333	1.1208615535493003	-0.053528019461366316
sRNA746802-Salmonella	0	0.1686760429009333	0.15510848417472345	0	0	0	0	0.18987949251058334	0.22144836098777	0	0.37729435628302	0
STnc3300-Salmonella	0	1.2156453953941764	0.7905660986248035	2.08934437005272	0.5173171170727668	0.7020198744056834	-0.42585863808725	0.2775381299871964	0.7378081613128531	-0.42585863808725	0.5337263193715933	-0.42585863808725
sRNA748884-Salmonella	0	0.1538094379466468	0.8315870784995933	-0.3716552195550933	-0.3716552195550933	2.059848319999754	-0.3716552195550933	0.38621158974166647	0.21033028891841	0.7611625931579069	1.7007097423639004	-0.3716552195550933
sRNA755730-Salmonella	0	0.35196924411272645	0	0.4715858437344198	0.24082446341304342	0	0.24648741747294345	0	0.22144836098777	0.2433013307516032	0	0
sRNA9-Salmonella	0	1.2332566276992534	0.8505176900851201	0.4167056422914768	0	0.26023634671704343	0	0.5797283062884997	0.5262436951543998	0.8840437459433734	0.9978325672278365	0
sRNA773787-Salmonella	0	-0.5021085058838335	0.027102500223176396	1.6297361022660262	-0.6167255997237735	0.6618290594628498	0.36576203208092295	0.8035740327897396	1.1089239691234067	0.09432735141724669	-0.1935765378224934	-0.6167255997237735
sRNA800767-Salmonella	0	-0.5440167128587303	-0.0671420105442202	2.727546218184287	0.7613919666228597	4.0789066421979605	1.5168177000071	1.286432019924276	4.458431198934676	2.7279290161361054	1.025550860877206	-0.11033978779854348
RybD-Salmonella	0	0.2991212582294498	0	0	0	0.26023634671704343	0	0.18987949251058334	0	0	0	0
sRNA811833-Salmonella	0	0	0	0	0.24082446341304342	0.23894616684512338	0.6769515638719366	0.10750902523848338	0.4114355854113332	0.6090697779766501	0.6240485846721131	0.9933683637682034
sRNA815338-Salmonella	0	-0.26414468261786017	0.1932682919050701	0.07734372815738988	-0.016809472444789808	-0.16562229137020656	0.2116590486049601	-0.23597914557666666	-0.42585863808725	0.35807853584099014	0.29257108715821323	1.3361589170212933
sRNA836354-Salmonella	0	0	0.2871556842685865	0	0.17625053152549675	0	0.23480031116800992	0.18544789764326675	0.9452149686112765	0.5816653346295801	0.3493880923686632	0
sRNA844835-Salmonella	0	0	0	0.9747882099790601	0	0.9614509282086598	0	0.24220722257628013	0.5213343411743199	0	0.2698464971581367	0
STnc3340-Salmonella	0	0.16215589163773636	0.39608626908145617	1.5065150095931497	-0.25710869202399333	0.0377761233491265	-0.15026761462198301	0.7287053615463028	0.6791581902688097	-1.4294485813667537	0.15969513076391006	0.385467335788956
sRNA865865-Salmonella	0	-0.8820615753506136	-0.6376757944976235	0.9791970055153998	-1.19993479610075	-0.49623694270296026	-0.7608292368203435	-0.8852418195396403	0.32507611143353277	-1.0760741390184	-0.5735263577672334	-2.2263699962056434
sRNA869761-Salmonella	0	-1.7936280850382529	-0.5003357358747995	0.83304098929817	-2.094612594505483	-1.9501117430492765	-2.409686622139623	-0.12163805660909333	-2.070670403235823	-2.0374712268156063	-1.079224621646453	-1.4254873159774264
