As	Bs	Ctrl	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic	gene_name
6.4647521654844535	4.586616505517293	4.968007202248627	3.91206377772193	6.18693097299408	5.86233608031542	4.8593437329079	5.502917020378834	7.105083258553994	4.04836390479241	4.8748572757875195	5.136605686706626	sRNA539269-Salmonella
3.4611902177053167	2.055123248455455	2.6314979316594345	2.016243108031557	4.31133016984176	3.3043710869815266	3.9437081501277267	2.48612288414215	3.9756226752785366	2.7138992248831935	2.4342175767166165	3.9466543984121167	sRNA539528-Salmonella
2.9775598612211835	2.848423049300967	2.715603291945133	3.0835140604340165	2.3257959909869466	2.64644329346637	2.181095984767517	2.83629797961897	3.551321161522523	1.9302610643253033	2.3473871388417367	2.643286650766193	STnc3130-Salmonella
3.0579907842293568	3.212433509679013	3.8623097584163233	4.312628735012156	2.963308405873467	3.2881405280488902	2.99531611239955	3.6455326886887165	2.809631372793097	1.44329142962495	2.3771016966399396	3.9994537586846897	sRNA546177-Salmonella
1.0688281628718774	0.16170212978811901	0.716199117344894	3.883220855347207	0.9381907860550797	1.3216381574155587	1.56108773845274	-0.19527068934871586	7.362647166233627	0.4618298835231078	0.9864386916411386	2.480512167619697	STnc1870-Salmonella
0.8908395096932136	0.1423959673386562	0.6360448436106817	0.3949435597589907	2.31342043334512	1.6762407908555033	0.88187285779982	0.462265783325939	1.8584765978615132	0.3919427361411047	0.29100414001736696	1.5609940792438968	sRNA655601-Salmonella
6.19553150288298	5.19477458374321	6.349596656855376	7.846803985588673	6.84297465384045	6.802277614913507	6.508509894893789	5.571738204520743	7.30247895663661	5.420267463043143	6.1693495635135935	7.759587891807503	STnc070-Salmonella
1.4984363142374344	1.8678014930041433	1.286576416533373	1.9793201536580296	1.4319138595444594	1.79863770871693	2.0879302381281732	1.6686789249263234	1.7076586524637223	0.832994456415542	1.3460679722462814	1.6122092897722433	sRNA10-Salmonella
2.4376942311683534	1.57140121626754	1.5258805273059255	1.26110051195953	2.4045114441433335	1.131303417981654	2.792431642878493	2.7966438088508934	2.20512516012889	1.3725251299752332	2.134138578160213	2.1194337831013534	sRNA697722-Salmonella
-0.3563237966219607	0.6022101054019453	0.3384888783437974	0.11952536194026218	-0.22571467881450033	4.834079532635506	-0.007764765638756656	-0.43354695061601434	1.060133599917064	2.607969033419777	0.11706098007702911	1.581657131611761	SroC-Salmonella
0.08951927115870897	0.029270086408927875	1.500564978796773	1.8079449509712193	-0.0499720890383817	1.2559778459960658	0.2752223794124086	0.24225584015429502	0.5030116702321921	0.12032860814146037	0.761808755595361	0.9016459506148897	sRNA733846-Salmonella
2.0139361182340765	3.024347569985223	1.8528310604416833	2.881450965988337	2.565271569362533	2.5226476087435565	1.5651693415087666	2.1782912432087764	2.666486122798223	1.9570793160085467	2.45665146628051	2.2419743914685704	sRNA740234-Salmonella
1.75021891801713	1.2665296513597344	0.8939126512303956	2.6550440493210634	1.0844209045769218	1.2889850229210567	0.317977143349559	0.9028023071399484	1.210460212414108	0.49827975157326	1.0702689217849866	1.0819088866555897	STnc3300-Salmonella
0.4202868182183249	1.071869360601217	0.639656466364894	0.3225159803769857	0.16317196404012854	2.2806504620529133	0.16942321270010233	0.6857222405955165	0.6830677364287003	1.1786588915107301	1.94102891512756	0.8626930318970883	sRNA748884-Salmonella
4.83890110086599	3.9324408464607066	4.201379145410313	4.15808134453238	1.8113684120779066	3.93865230646297	2.17528849294361	3.5484392307373733	4.345972324944763	2.4784561791219835	3.745708200967247	2.90051119527547	sRNA9-Salmonella
0.2588870578959823	0.5740868075803337	0.9750136560579903	2.088618481726417	0.2898518370775517	1.32563222939154	0.9159634880753823	1.3304465560146432	1.6499293581672827	1.0055922980048702	0.45212288501442033	0.9507873468744164	sRNA773787-Salmonella
4.697550764367733	5.2223197248116335	5.366876903256517	8.095744015831487	6.114033045358903	9.403079200838556	6.90218124509636	6.648861255350563	9.78831048883113	8.082342458475761	6.3845785079922965	6.320984513353514	sRNA800767-Salmonella
5.153980760321686	5.384635524105887	4.958422310001423	6.4699391746688395	4.694976485438373	5.003586845650903	4.817562207839947	5.7111588199935	5.668718247066684	3.83860724971187	5.127989356519957	5.300635870900273	STnc3340-Salmonella
2.492904356303433	2.6255730764652134	3.1024871607207167	4.3675505304387	1.9678032680159634	2.6895040227860734	2.4523904783794257	2.71936340645704	3.6515770340485534	2.2782265669678736	2.78901949973276	2.14085693140315	sRNA865865-Salmonella
1.348832433604178	2.764684356192843	3.2503598459716367	4.093711610616286	1.035145783612782	1.0694734777706787	0.7324975909573933	3.150387231397253	1.1612557272953397	1.2782313138609933	2.0802774315480534	2.6913695361512335	sRNA869761-Salmonella
1.5093800493190441	4.14922095265119	3.11608109217369	4.000984503183867	3.5056349786386134	2.0615742277578133	6.000229814688327	3.1344174051957534	5.22600836672889	3.10043010427047	2.410375697240353	3.804433094668287	STnc980-Salmonella
3.4233965834732034	3.3673685226287033	3.5887301156882403	3.8730326294052135	4.00837348465829	3.66625337999597	5.495835059790727	2.8198584009139034	3.73544344609508	4.338974162015237	3.6999514962016864	3.44406414679327	sRNA898557-Salmonella
2.5012335958026966	2.1958497824575	2.641669380531247	3.972722008763153	2.004763150568147	2.0547875095597132	2.5574697963588733	3.46312428669136	2.7670938895726502	2.1232093019818934	1.7407807885259607	2.5178131522167835	sRNA898738-Salmonella
5.508241543213163	2.2785641559623135	2.58986683310287	6.082858913404904	3.473429100233	7.695954030747013	6.095797530294447	5.42410547539864	7.0086128934182534	5.61533776894528	2.5077090047448434	5.369625433471933	sRNA901248-Salmonella
2.19994984732635	1.0923524927244344	2.2095219253604665	3.06805667565561	2.0054585205946336	5.079082939710124	4.29683545001345	1.9901528427063233	4.2091439524429335	3.71391119803857	1.7358411665732214	2.482720804022467	RybA-Salmonella
7.383418889192403	6.009378503138133	5.57049019055446	6.946597175995663	6.0365978915062	6.7005985171765206	5.449628684187797	5.468373430964793	5.440236951431744	6.119788042573753	6.7678797459808004	5.9012000057399	sRNA908052-Salmonella
5.122765826297757	4.101631635782294	3.67500115545085	7.119847386004286	2.2215413118519765	4.41385533493257	2.3003003399149264	6.0658500758775	3.6104422610094566	4.544961863746686	4.562021721770747	3.7726462814678303	STnc1200-Salmonella
3.4056744638743632	2.733141673891163	3.8777092889085933	4.644034291003663	2.4671821281944766	3.84575581357475	1.6182543647985068	2.933222165558503	2.3052422947446134	3.0138945972954834	3.09036624776582	2.6508733263207533	STnc1710-Salmonella
1.2753799628313243	1.75780698914933	1.305232244323613	2.941277725238977	1.337374104018289	2.6425706866523035	1.6769237093364997	1.6042322457672626	1.54650250419145	1.57790204809314	2.37902586506797	1.54448845110414	sRNA978535-Salmonella
2.4466532573494666	1.71024725518866	1.20527011417707	1.8806072684441935	2.4020772508990897	2.563541209502353	1.2972721146311403	2.10352096588752	2.20823763620164	2.320052387593833	2.0071805747355036	1.6705308264768668	sRNA982481-Salmonella
4.264085891798174	2.9726571302195333	4.999814478664893	3.4430247633413833	3.1576669401093667	4.187266230020743	3.78760855158516	3.4693778832658935	3.9870243882017133	3.8510252643228533	4.430154368819287	3.6464779773918665	sRNA993011-Salmonella
3.9318230302612767	3.89333401698068	5.427619240028177	2.6244246238125633	4.71215211394315	4.5234507329940365	4.079818461117734	3.911534481938613	3.676396366829407	3.0517706702979734	3.8671033624563367	3.7651079956390636	sRNA993137-Salmonella
3.685923278169893	3.1040741020423632	1.8234605703396667	3.31367306214423	1.9814625006973634	0.6359182962766406	1.710469714676337	2.8980905020284933	1.1580020799124666	1.35633280313747	3.0207612139834565	4.186300781037387	sRNA1014845-Salmonella
3.493337558424803	3.85976361583733	1.86882188055729	4.76392184342247	3.31467993195677	1.3493055010186783	2.35080285414452	2.9699534828255465	1.8215945805770233	1.8160179268200933	4.35960137154522	2.5547332307768933	sRNA1015188-Salmonella
0.3697661696831343	1.6144828386344834	2.055174307956653	1.9428089137877367	0.7708435481129506	1.362052688740192	0.6869194938125507	0.8556774520702586	1.69429944730857	1.723680126415584	1.4267510376346344	1.1913331372128586	sRNA1043460-Salmonella
1.351533948943221	1.247857005257154	1.1515691440627938	2.38393120319701	0.534178802693678	0.7239957702448406	0.7502744422939147	1.1981019474593637	0.618559723089951	0.9175106132883714	1.45281226519575	1.048729603220664	sRNA1047489-Salmonella
2.3105329732975948	1.43043396884507	2.1538564445186834	1.7194518838410544	1.6607072903136615	1.6116067069854974	2.196518748202967	1.201703081356837	1.7791290182084667	1.0275424083986033	1.6722996771849468	1.45704837795949	STnc3350-Salmonella
4.807105153780477	4.704841254083047	2.9885020449759	7.06458325690951	3.8049484351268137	4.9622444304273765	4.519205013207556	5.610827690151393	7.338512957751259	4.502315414192407	5.07188593779862	3.95723653379373	sRNA1066222-Salmonella
4.304035478470293	3.11022554288985	3.339792448523297	4.8878052300977	2.5529455303167166	2.5800778157994033	2.638518139351133	3.257772041581603	2.99211207663684	2.25896149605034	3.7579067420509733	3.5329946112089465	sRNA1116549-Salmonella
4.49631658047303	4.633997849679517	4.91811522960447	4.923865276745733	4.0179462618792865	5.00524971663606	5.45692344297442	4.6699088400999695	6.8159523463437734	4.61512610131151	4.277051755283617	5.421628106046537	sRNA1118334-Salmonella
3.6186833833868635	3.08098410209668	3.036790926689	2.5164925154815267	2.3730862649356466	2.54128976893979	4.01256509425134	2.2294446446309366	2.340888610659131	2.30386030632089	3.072459384134443	3.2915468801920733	sRNA1141227-Salmonella
2.2848482639532635	1.081125723140794	0.578226859178069	3.9777390255604765	0.5334993202909156	1.041933791859107	0.423916972344499	1.6388295125376722	0.5366972744409003	0.5331779544289597	2.28522229182021	1.9580728476310099	STnc1880-Salmonella
6.81305376365573	6.16150907721909	6.3503741993817435	9.401811125493508	6.6410357923666	10.598056346547233	8.193170085619176	6.8583133761156665	9.42429881009265	9.105510208652985	6.2148142082853965	7.564545975334377	sRNA1170414-Salmonella
2.0404253185618773	2.1166499313779332	1.2125306041925863	3.11352521207942	1.047058846306739	2.2874212365384667	1.3996937745139433	1.9758511969639267	1.4850396905838124	1.5840228649125345	2.7768905294985036	2.500647112110417	STnc500-Salmonella
1.4899245979941254	1.4174550049558987	1.6136224304289537	0.9436741751619127	0.5982097902561443	1.7463324766180233	0.306071902775705	0.8996983640510576	0.7922361731449457	0.4621818870414657	0.8734975846318677	1.6418252185982734	sRNA1210988-Salmonella
1.7471065952000133	1.92738374004802	1.6704486889202965	1.5820811335308087	1.1929406604543566	2.2021443159057066	1.0982527580469144	1.4245059284101933	1.2397170383518443	1.27180846310572	2.0765064347914635	1.4196882823432	sRNA1227716-Salmonella
1.2017807263955047	0.8451439595792607	1.142472535198845	2.2979360959713135	0.682131670361509	2.5586078220532866	0.6601592585768813	1.3416744609940687	1.4588213509887944	2.13962748830882	1.4650798243360066	1.2744186312569679	sRNA1227939-Salmonella
5.687571305177563	5.64866939402821	5.471757997411063	5.2956564821281065	4.130237211997587	6.076187720282877	6.05023998912343	5.53903582110945	4.802948973306074	5.84850339491984	5.44214203191067	6.944753906752763	sRNA1242409-Salmonella
4.75152851143002	3.6496675535505667	4.4237404598594035	5.3147889093640135	3.17035890245604	5.102106960765823	4.603946954215886	4.150089497796717	3.630150337351503	3.7029509580722	3.857346105462243	5.747536522974164	STnc150-Salmonella
5.588366785393893	3.48526808928437	1.6044888161275457	5.174693949155354	3.147504861888007	2.99696039391498	2.9072251521521166	3.6295504955279765	3.1910449496352897	2.5593991489671732	4.04686011407654	3.895993951725543	IsrC-Salmonella
6.591864127215847	3.7732724927874233	4.77333319170169	6.649234869803263	4.94641884778282	6.4098403984383365	3.28833681361104	7.192290881328547	5.602682522739457	9.635210935113683	6.001991231030083	5.61607300648806	sRNA1288534-Salmonella
3.439741333951593	2.1100292223425967	1.60971536810523	5.0212873628609795	0.999031193869937	2.5961955703762567	1.6818106451806152	2.84910079798018	2.36756047005149	3.6977860735023533	2.962295027302323	2.54547472208643	STnc3420-Salmonella
7.65267993294253	5.790020005762924	6.4428226381739995	11.3426780230207	5.969941342880387	8.906546087350323	7.177736991900907	5.636528235185294	6.869017704731974	8.668649590974443	7.520019765759623	7.7229515986707336	sRNA1290392-Salmonella
6.69982040778393	5.485538214960786	6.21839684023575	12.644202588791167	4.569037699000177	8.495074959133673	5.9821197232889665	7.27052425030454	6.1377755240949305	7.03430849306595	7.405091589673247	7.25777348572781	STnc520-Salmonella
3.62878572196172	2.630423329463957	1.7614036481381967	8.695838698903273	1.239844066204843	4.9391710479413	1.077903991402009	1.6811278000800987	3.7918042679396	5.541423681381697	4.414127217230076	3.178803957755497	sRNA1291436-Salmonella
1.4626543888784387	0.9482238458014547	2.2162061186467694	4.880590965374051	1.0099619451938933	2.6435519584147467	1.3648342348245934	1.0108799277431444	0.8825596732885593	1.4710743952452257	2.05127402221194	1.4811329536237	sRNA1291652-Salmonella
0.7261146043447656	1.2594190412941606	1.6435206030119733	4.140714731303376	5.8647908084012865	2.67992259466983	2.5370477073685964	1.1318227636543448	4.85262851756464	1.9990911280281733	1.99699604744962	2.3871126928216935	sRNA1291754-Salmonella
4.868020958199577	3.1731387250000265	4.20310567676537	4.116104383879554	3.4671772798659064	3.5292728229955332	1.3392306960447766	6.530770791603927	3.5061124326879303	6.03285561037303	4.935048443300016	5.01524157739737	sRNA1305985-Salmonella
6.619368046065944	7.2473433036694	7.884036300604627	8.653988295978161	6.788977682908497	8.467119556363373	7.36144302908386	8.764396665475157	7.125392381632723	11.2958123621192	8.558314551396906	7.430193178747497	STnc1480-Salmonella
1.322778117748949	1.001949456410268	0.2505217105280875	0.592817870740344	0.3656305464217177	1.7564345070792742	0.08520234398675026	0.778607002781862	0.4268591656870001	0.2122934904733057	0.42948463131809583	0.7024357231655903	sRNA1320716-Salmonella
1.4553995470808	0.5228854548969477	0.47242268963254097	1.1876218920851345	0.8895351285544477	1.2569231410983457	0.5174284798708	0.7540490900534816	1.2056903804694823	0.4341028008223483	1.5734519721919566	0.912063458497301	sRNA1321782-Salmonella
4.874471562226637	3.760525610378927	3.495138472759857	4.463584354323993	3.72987544142971	3.784224931423493	4.603657547521457	4.3929399382327565	4.224443897913144	3.0782769892393267	3.9806305841186	4.778825275053987	sRNA1327889-Salmonella
4.2533277793794	4.077142895503603	3.3453454268435037	5.16068931650227	2.61707173267487	4.77261411542751	3.9187101097111436	4.088546626380326	3.22257574049801	4.509483147292373	3.8980511866722534	3.83127710098877	sRNA1368901-Salmonella
3.9481819635322166	3.5753657968764134	3.64471546595667	5.163796414542003	3.1786498865418236	4.7417586298443295	3.5209253366215068	3.2541062174063136	3.54848538000511	4.759790589539033	4.591961995805387	4.156199051229017	RprA-Salmonella
7.554810131974243	7.663302768269986	7.784555070411264	9.448916063396924	7.678019557030447	8.773140801383706	9.009312865266383	7.4459691346642165	7.949678454753497	8.617366321368294	7.5868026054152065	8.074341631572013	sRNA1416448-Salmonella
9.549325348888651	8.17565991474856	7.586090955515206	9.132094132494933	6.953400309035893	6.729178235927066	5.329378675443474	6.75944722249068	6.179207864058143	6.019059761142014	8.041509907234714	8.48396610109406	sRNA1418228-Salmonella
1.6522759237854243	4.027970365866307	2.0780454674540403	5.29263111414884	3.5621646670751566	3.7162735702408867	1.5570832897072804	2.38522891163887	4.2220301839229	4.208807933773876	4.344274841499306	2.3992560981988236	sRNA1485358-Salmonella
4.32943679243361	4.1125844642845735	4.341958116975096	5.310147154537823	3.45397060598817	4.71529515761211	4.249163961800684	4.790876476482397	4.885896860043623	4.341350068143964	3.282927241125227	3.658681243383	STnc3500-Salmonella
5.24653625321001	3.3662530460822997	2.8225202773532336	3.43837959135177	2.623740834026193	3.445555914525753	2.6204381307685733	2.97157301593603	3.0546721825279834	3.651234629443793	4.284298744502367	5.4173226585007	STnc3480-Salmonella
-0.25476400137817135	0.037909523686000667	-0.027142770766812704	0.10816937063163139	-0.23150570927781067	0.799117408035344	-0.22658869659624134	1.0475818793079263	-0.110974936166116	2.6261212368304534	0.1872627296083753	0.4929942718206734	sRNA1548865-Salmonella
5.466891975531443	5.253983920726626	5.11059987496688	6.97365793791289	5.0144608845677	7.52116113931694	5.581958173295003	6.021553171556403	5.9222750600333995	6.5089501953486035	4.580686309330726	8.091944502096263	MgrR-Salmonella
5.997375309237404	6.142521084659453	5.997878075443613	7.331115382817207	6.644135373715287	6.27882996459208	6.13938952129915	6.012482198994807	5.9865405448033195	5.576652906495236	6.587111612293347	5.947505656303907	IsrF-Salmonella
3.8699470523455397	1.8712956053304535	2.100283114520635	4.33133372397959	1.9158928773381734	2.1540251032351034	1.58154775834932	4.0668581091725695	1.584103963545504	2.560211944706093	2.8622762035626064	2.70015382594486	sRNA1600950-Salmonella
7.4138019775309365	7.0526168032686565	7.932620538090363	9.751167873246503	7.005055363477547	9.821292996555602	8.083427136164426	8.456102342864387	7.565161262262947	10.040362910321598	8.18023041779029	8.132065912020234	STnc1110-Salmonella
2.450597621595833	2.0827300781071765	1.83013218918047	5.475536688550827	0.2861935074112915	1.5906048977448533	0.6450021159362094	2.19622954700062	0.31569893405365235	1.4900528055068976	2.63975587002358	1.532014013567317	sRNA1676281-Salmonella
4.265035698576283	2.3045645068556433	4.3379378169295935	2.640678406447713	2.5123041569028866	3.167303702468317	4.21182614062848	3.508024720550287	1.89911937785319	3.47322672015046	3.2787261708114666	4.241263525454364	RydC-Salmonella
0.20868629378787965	0.9883622650639717	1.0874715536751682	1.62606072346779	0.7362661512373759	2.8128588506125665	0.776509221219413	3.01810380162036	1.1410517226276484	4.838182401771503	1.111027378026781	2.1796710556088437	sRNA1706658-Salmonella
2.07045834079632	5.53834753833427	7.444649747333163	9.129075244537619	1.8268145541563099	2.7125791934867167	1.5882620448401306	4.264686470673843	0.8399191273623133	4.25893785913672	6.856009484629837	4.057363241555064	FrnS-Salmonella
3.6938861472209537	3.1143178749467397	2.24351448668657	5.2413600511533165	2.7750961556720366	3.901880857999777	3.3165174979742935	5.258345970384337	2.6958848259036934	6.24493750636611	3.8353741369541603	3.9796338196882433	sRNA1723671-Salmonella
2.250721610713757	2.340585823323903	3.1439329395506035	3.823496849343727	2.428223842449067	3.0006685804563067	2.193355429391368	1.9110291276649667	2.9974782862459466	1.184560572105792	2.2004545051035755	1.9433549962090233	sRNA1753147-Salmonella
6.40662818953713	6.125228485670743	4.722416191667906	7.2649361923102695	3.7937950995544862	6.054331138026777	3.1886993391153466	6.057393712908587	6.297971134334103	4.597092604858837	5.249069381789253	4.2527930561412965	sRNA1764707-Salmonella
2.75321111241116	2.4509330814272534	0.9066320706353097	2.139997371762392	0.8635675329166127	0.999271200273141	1.0970168905860638	2.015251852598988	1.3343554556429016	1.5518266310029534	2.8003989178527533	2.864308425765077	sRNA1769418-Salmonella
1.407887632079871	1.2972366008273533	0.6973668915283363	2.42802278201946	0.7084728494083207	2.0573042309868397	1.68678077801499	1.7412213819909292	0.7986845229403804	0.8736069072236037	0.9851328954601833	1.205122868274793	sRNA1775237-Salmonella
10.901857873358699	9.411786595166333	10.031311366886158	10.5678369311778	9.665887424927273	9.891477266433146	10.3873916413132	10.02978582830772	10.453177886086268	8.686872247575927	10.285600931366467	10.806700178915833	STnc1270-Salmonella
1.8664380088166874	1.2453424406624944	1.5790946737658946	3.123137482814777	0.9655694580809336	1.8948290536819408	0.48765587471829336	1.1455056626331237	1.605093465713709	1.516135447612517	1.0903925294181844	1.3118434223366449	sRNA1799792-Salmonella
1.362448726319914	1.5846714566467868	1.0309006252735373	3.4106960372874933	0.884545859775012	1.5634675916257392	0.9640122110034294	2.08036566587985	0.722934660871896	1.1834864185132263	1.6466982596520767	1.3083288814785257	sRNA1804100-Salmonella
10.581589345436933	7.404315483194447	7.340172187610883	7.94365497935614	6.959299269476267	5.562800103882437	6.672921160688913	7.28044984166242	5.811264672573957	5.17428654999903	7.575136839895533	9.746075459207303	sRNA1809591-Salmonella
2.1763803343377672	2.2496775056341862	1.94430769149734	4.118182511904856	1.5866449339118833	4.7257071275711935	2.5244239539357833	3.0762619123413266	3.2311140041022264	2.9658933007440966	3.0313611061225134	2.5409573671798134	STnc3600-Salmonella
6.938740936687917	6.38156454512402	6.617930061691434	5.221705637116321	6.39242530578788	3.4057722854048067	5.995868577257917	6.388702563391857	3.90179795597202	5.650600975034017	5.761877501284183	8.367578831868954	sRNA1834529-Salmonella
4.629403916248283	4.634220886194633	4.276775905724997	6.175805124535547	4.2752172917968	5.93288525303354	5.611542135147476	4.721408924667103	6.666143819576347	4.4850858862049865	4.432660550830787	4.048129026756927	STnc3610-Salmonella
3.0191627359793403	1.375549642067035	1.591643822988912	6.877068668477434	0.46663411248043707	3.671600868266553	0.32041194855665833	1.1795645541130244	1.9251480719794547	2.86616484929543	2.056178649466968	1.74442596576791	sRNA1885987-Salmonella
5.466598383793567	5.295116620969724	3.0027409532358167	6.79849014911607	4.226823736675364	3.5112882567719765	1.98130021853632	4.2485457628578	2.994886002557757	2.528661571734717	5.71267806727477	3.5303603846423965	STnc3630-Salmonella
2.7299194148022465	1.8395793186756733	1.957010211239	2.430511730639427	2.3427404632915434	2.2196233160781134	2.87611606573034	2.41115775789689	2.3284850730482534	3.3565490663315365	2.2449668673939067	2.15624721826241	sRNA1909049-Salmonella
4.5106745889224635	3.6689611281208565	3.69330671443034	6.18027357313938	3.3636467261221	4.194429589330847	2.35042176477876	3.6006669140721232	2.58407933728776	3.6568630225741168	4.4468371265744535	3.1459768509738133	sRNA1912451-Salmonella
3.0795170483206733	3.247325355860143	2.1726979991952935	4.25242105101458	3.32036810306922	3.0203686574627433	1.7051177995276834	3.4913008019160134	1.738231978941879	3.33898026791165	3.8396019698674966	3.76683086029315	sRNA1913155-Salmonella
2.9399890008506	3.1486894131117267	2.8670125370453032	4.164985514515487	2.8891571629507498	4.64940739781113	4.436374907237137	3.681006932606907	3.9825336882359035	4.746600613965324	3.79957327577082	2.6442518882256834	STnc1130-Salmonella
3.7653335773516665	1.4864050406983567	1.7825048771737366	6.364759999339763	1.9653320527228602	3.682695784836	0.859720709863043	1.4645414143004234	2.9497777058218233	2.1224616516637766	1.9512696352230265	2.6058163282591633	STnc3640-Salmonella
5.764655232026927	3.11770404934434	4.26909848878169	5.997711428684633	9.161226241928453	8.428283880220057	8.522911029712366	3.96848142949395	9.402386765297207	3.81391677345931	3.7324063593483365	5.03364212698615	sRNA1922930-Salmonella
