gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA561827-Salmonella	0	0	0	0.0213756597323973	0	0	0	0	0.013837254944028465	0	0.029017176280741925	0
STnc1870-Salmonella	0	0.03975490804035282	0.01765812665267314	0.2047437386826045	0.031769441158522954	0.055941674462602	0.0652348311758375	-0.0017792145348260867	0.5504516754743788	-0.013576000976988757	0.04738236433489177	0.06178138021576532
sRNA655601-Salmonella	0	0.04234531313647078	-0.019151812517420375	-0.019151812517420375	0.13868410935649	0.09164718003329124	0.03518113444430232	0.006656638330020201	0.10469197059386633	-0.019151812517420375	5.839036388679058e-5	0.04112250336773413
STnc3180-Salmonella	0	0.002877509059918396	0.021822303080992995	0.008869758451883676	-0.006070345777973106	-0.002174366866715202	0.023483374223176243	0.056643494446664194	0.002623894572722583	-0.023408717683746125	0.04562105970946137	-0.023408717683746125
STnc070-Salmonella	0	-0.022315497071345322	-0.11508532664235074	0.17484992608135821	0.048165573903408684	0.04593973887034024	0.008586910049906435	-0.08078790311041255	0.10153102251980703	-0.10082426485592663	-0.0215675228219446	0.1676032892223458
sRNA10-Salmonella	0	0.02615819136763421	0.05784578531291151	0.05684085413349721	0.031439198061348685	0.05163903237409944	0.07336468267037698	0.043560138595199124	0.03954988309775815	-0.04176768438717099	0.024911345918371672	-0.01426129841473441
sRNA692584-Salmonella	0	0.012403055561327436	-0.024365127715348295	0.044418610123750514	-0.03223900711979207	-0.016476142944033236	-0.04317943395359283	-0.02478973203824998	-0.024704576114921464	-0.04317943395359283	-0.0034722316958354137	-0.04317943395359283
sRNA697722-Salmonella	0	0.08008695173786819	0.02528763321685896	-0.02039202465477376	0.07872707403706113	-0.010722491823568474	0.10705143204884623	0.1083508362715355	0.0648027117409399	-0.005038947614307233	0.059627049284737395	0.0053406810359644015
SroC-Salmonella	0	-0.00644053087187543	0.040152555796155176	-0.013576000976988757	-0.013576000976988757	0.28025552583375357	2.0096976029908303e-4	-0.013576000976988757	0.05532766651146151	0.14567778988049773	0.02228263893335843	0.04056791558580179
sRNA733846-Salmonella	0	-0.10529058494195143	-0.10380184180762182	0.017784853834583128	-0.12342324944990632	-0.02663024984715236	-0.09813672784690056	-0.09995397709016994	-0.08052043971152144	-0.12342324944990632	-0.06124802499601443	-0.09591686347746971
STnc3290-Salmonella	0	0	0	0.11557287307026302	0	0.07078630409816668	0	0	0.03380090728933598	0.036462351792476186	0	0
sRNA740234-Salmonella	0	0.03496307180879138	0.1089028525212996	0.10406181462352328	0.07657785134453653	0.07928616957379997	0.0064404385992432684	0.03944191345728113	0.08426600751253772	0.02095235189050123	0.07036215245453864	-0.003636270683966195
sRNA746802-Salmonella	0	0.010503484307916531	0.009630870835509588	0	0	0	0	0.011796786442162532	0.013837254944028465	0	0.02378100774501445	0
STnc3300-Salmonella	0	0.07744815400852255	0.049323314171648786	0.15088725945653633	0.0332880686189091	0.04515840631488002	-0.026981903499765973	0.016829464087009794	0.04559435530619882	-0.026981903499765973	0.03370886304579677	-0.026981903499765973
sRNA748884-Salmonella	0	0.009365618119985318	0.05154508497251655	-0.023408717683746125	-0.023408717683746125	0.13493788766416318	-0.023408717683746125	0.027188671807830887	0.01429851176866993	0.04890222412273842	0.11219342402250745	-0.023408717683746125
sRNA755730-Salmonella	0	0.0418375639190468	0.0068176355710550945	0.030097568758098315	0.015001758607382908	0	0.01543661504219368	0.01496191079463165	0.019519232010134276	0.015046817185797054	0.021633350716958977	0
sRNA9-Salmonella	0	0.05338844152890783	-0.03066570429189072	-0.006844680133465764	-0.17182102993691933	-0.030249965786135175	-0.14268845602520763	-0.057906012602333856	0.0024281747569125153	-0.15172497108597835	-0.044890580509444965	-0.17349385760399658
sRNA773787-Salmonella	0	-0.03304387918565647	-4.3403836920109784e-4	0.10520982315960199	-0.040179349290769655	0.04272198202193022	0.02085130567012303	0.04874557369879039	0.07080940628082366	0.006601628113137348	-0.01392221295722064	-0.040179349290769655
sRNA800767-Salmonella	0	-0.04842124125673685	-0.008095965008087656	0.30411196146699193	0.07197771605264958	0.47936148837138726	0.15623335573395952	0.12836101711539089	0.5300592331848318	0.30208092575456535	0.10140391824893033	0.044723290291634944
RybD-Salmonella	0	0.018785628460782463	0	0	0	0.016154722877576556	0	0.011796786442162532	0	0	0	0
sRNA811833-Salmonella	0	0	0	0	0.015001758607382908	0.014818855693509455	0.042643612684046026	0.006646921646506043	0.026032612256468572	0.03931879754163283	0.03911152390187832	0.07075323424782586
sRNA815338-Salmonella	0	-0.016902635335347593	0.011584982873628765	0.005296572635863592	-0.0011301654542500655	-0.010827180622189389	0.012870073057387823	-0.015185117057603349	-0.026981903499765973	0.025737291411703306	0.017397707816139956	0.10309000200643813
sRNA836354-Salmonella	0	0	0.017953474660368524	0	0.010940426833800766	0	0.01467171448550193	0.011490489687739486	0.05858666680522772	0.037631438944631584	0.021633350716958977	0
sRNA844835-Salmonella	0	0	0	0.06171687477058551	0	0.059307206420734476	0	0.01496191079463165	0.03356811611705358	0	0.0168522332376441	0
STnc3340-Salmonella	0	0.012071734971010672	0.03299602601541964	0.14774322516783656	-0.02524387155550525	-0.001509689930410336	-0.01373284482381889	0.06549480102311082	0.06114658597745976	-0.10430946717921148	0.013345807465294462	0.03969233905631915
sRNA865865-Salmonella	0	-0.04532856960364981	-0.03510684803636489	0.10670337455154899	-0.08138636394841588	-0.02958211862401937	-0.045882165510311754	-0.027375323403295203	0.036525531767937866	-0.07321803993010548	-0.022263408279270765	-0.14638450522396027
