gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
CJJ81176_0083-Campylobacter	0	-0.1277290220000902	-0.1631088005710372	-0.0639721878710489	0.04198221105241418	-0.003985672578439928	-0.010647447989933388	-0.11683301962235652	-0.19811017673614698	-0.08445056687361015	-0.1561934548950078	-0.029760388852698466
CJJ81176_0084-Campylobacter	0	-0.07259236801773652	0.11073880418160031	0.05693652382539176	0.03816234839116324	0.06767310344887932	-0.08670553315344956	-0.04921907617344556	0.0644162749046141	0.0020581967050377547	0.09353710990233696	0.10778628651915867
CJJ81176_0085-Campylobacter	0	-0.0418665922091573	0.004469880961986844	0.0040331927234900766	0.018543764544877876	-0.00555217421673953	-0.024862518154427773	0.03780833209021757	0.03823406228564322	-0.016315500048771484	2.6987198894462414e-4	-0.014600822886681105
CJJ81176_0089-Campylobacter	0	-0.0450376704486865	0.07104528231746297	-0.00530528387138376	-0.08385400855616108	-0.024466886743422088	-0.0655456156065323	0.01892069156141861	-0.011299305270035762	0.004510119369615234	0.05779518600996145	0.019318403437767924
CJJ81176_0090-Campylobacter	0	0.010746573897597993	0.05016358690316222	-0.01119621040999362	0.010630428345719008	0.021472758726172353	0.011828106505773789	0.022601592411298516	-0.014241061714988826	0.01335998856947586	0.016494434538924477	0.014101282829281938
CJJ81176_0091-Campylobacter	0	-0.009837627695461771	0.06338950007068771	0.007818027916049602	0.021816284606563666	0.056728730540044674	-0.011445357089697522	-0.0522265677479547	0.010068633132271259	-0.03387147113149697	0.033452644156007294	0.032406495155708495
CJJ81176_0092-Campylobacter	0	-0.08369989808097712	-0.061678694440436055	-0.05341828005575347	-0.10855363397102744	-0.006710619692792978	-0.07591716078942969	-0.08851823067511466	-0.012036794530630708	-0.11236427959373416	-0.028724631646776303	0.0012336742676064625
CJJ81176_0093-Campylobacter	0	-0.09190672303510934	-0.10615904579461316	-0.06923429026457112	-0.02744542194085039	-0.06362606089075502	-0.08381207116637618	-0.09864814791162649	-0.06770897664764601	-0.17089039707609802	-0.07939675836586649	-0.05355058156789636
CJJ81176_0094-Campylobacter	0	-0.0688443986939004	-0.045991954162952244	-0.007865950634661506	-0.021499159280723004	0.07676252399249936	-0.06716310468222411	-0.040189806805835865	-0.0022310183860186376	-0.05765230451764956	0.006318139181014684	0.012875929775581592
CJJ81176_0096-Campylobacter	0	-0.001514770823884755	0.045779702515798645	0.0503489323130721	-0.02325397592674834	1.7513850451536582e-4	-0.007232668151070431	-0.021577049500981462	0.03166232086022214	0.02273621777785727	0.05619121507080741	0.014420855003821556
CJJ81176_0097-Campylobacter	0	0.004981935749363502	-0.028690579567314276	-0.009991050823097574	-0.0182636716092606	-0.014623790540440296	0.007499655020339266	0.001609286185686999	-0.004264888382747998	0.023049123848501486	-0.025673432385159487	-0.010027525825786962
CJJ81176_0098-Campylobacter	0	-0.05424663152548676	0.027497940583262912	-0.020020355512882	-0.0440931368842788	0.020163969334271205	-0.049128430594546336	-0.029013675632922734	0.0171816652129249	-0.04134646879200082	-0.0024406963724299085	0.023362853793156915
CJJ81176_0099-Campylobacter	0	-0.08016856691282084	-0.061758967447736124	-0.05232743209895746	-0.04064412782397953	-0.012915017894737589	-0.07299440573244623	-0.04990744974469797	-0.019237125024433345	-0.09263136621383879	-0.056014520989544375	-0.03609527964050754
CJJ81176_0100-Campylobacter	0	-0.08305074436190868	-0.08507870383805911	-0.057160723757922235	0.01724915736491444	-0.015019457825624243	-0.03719354263308003	-0.06031267483182025	-0.023668057033794605	-0.09314097688507987	-0.09071046703606456	-0.07291300930270254
CJJ81176_0101-Campylobacter	0	0.01800226169919813	0.02450863086132596	0.04336458078121874	-0.016227579124751843	0.020382103813065766	0.01749731804805817	0.03112146648498823	-6.0786710069439415e-5	-0.0010462000509037627	0.023660142120217463	0.008111812014585485
CJJ81176_0102-Campylobacter	0	-0.032869615472498726	-0.020883515699580767	-0.01075901976082472	-0.06341848357796322	-0.03143178955377522	-0.020624929594788184	-0.0039398775236401855	-0.02731351061786437	-0.0451290065014815	-0.03555854713290298	-0.05042498428010452
CJJ81176_0103-Campylobacter	0	-0.0894837110213773	-0.01956506368596509	-0.06835492158254176	-0.08981224738461305	-0.030010043718798833	-0.09017168841609031	-0.08074886211903595	-0.0656976858957486	-0.08027637240817179	-0.06374674404897201	-0.0701938060738568
CJJ81176_0104-Campylobacter	0	-0.013424195298720153	0.0027890773226577213	-0.06552526478349355	0.014652984462859684	-0.07814576759954228	0.0024857251587459108	-0.030270086928293128	-0.06417510276974887	-0.08458643098970572	-0.13065152121002999	-0.12398428836833222
CJJ81176_0105-Campylobacter	0	0.0060588370741124905	0.09760348666147031	0.03121669028617915	0.019841046286310237	0.045824322510431004	-0.02965627640703701	-0.018151279614325947	0.039543778869435775	-0.018527209039615505	0.10341304418341693	0.07382910743391945
CJJ81176_0106-Campylobacter	0	0.04320919029603159	0.033217690154447733	0.038350714394557596	0.022990253486558906	0.013374949433260038	0.020718640836076788	0.04961470236043091	4.090240111600234e-4	0.08103550840926114	-0.0018329886791181524	0.012992669169166039
CJJ81176_0107-Campylobacter	0	0.029328367696221845	-0.061421290970388516	0.0020947767803795934	0.06229693103522707	-0.09641550964531416	0.03577795807508731	0.02618640483511697	-0.14078598906837791	0.023830622083882112	-0.11922845833037203	-0.10121687659271669
CJJ81176_0108-Campylobacter	0	-0.06979683747429345	0.017853496225132305	-0.03635064762063053	-0.01838027633143	-0.04088890524909449	-0.06343884118733763	-0.021710949835697154	-0.024998949990603394	-0.03958841729141935	-0.013316834614874146	-0.017140417850670636
CJJ81176_0109-Campylobacter	0	-0.07380795187061841	-0.03119165130846571	-0.0314395146245406	-0.0617525523704796	0.020407780713653664	-0.0660001641058151	-0.0347722073204876	-5.293072278067801e-4	-0.04047016790178725	-0.01936205815605792	0.009892107530216833
CJJ81176_0110-Campylobacter	0	-7.639558138010243e-4	-0.08662271461119352	-0.0031998697317040243	-0.023519235643446972	0.05689607665133034	-0.007423331496132872	-0.008285826666595768	-0.023342009646216424	0.012705590372140429	0.011015053902979311	-0.05205430640780884
CJJ81176_0111-Campylobacter	0	0.009461211714456711	-0.0880537375639065	0.001832994030342046	0.01209363533436467	0.03704497429225905	0.021250984963222044	0.010623321614857496	-0.03052513500611346	0.031114127285091137	-0.013979115687448281	-0.05311672627579478
CJJ81176_0112-Campylobacter	0	0.0015186958510296398	-0.13809477797929906	-0.020463720644024817	0.0071780288529110356	0.03246363176667482	0.008929206752922402	-0.00780393759977665	-0.036516876122204625	-4.35898523251447e-4	-0.03449710212904248	-0.05929734968149722
CJJ81176_0113-Campylobacter	0	-0.027092656744426905	-0.10239684289272298	-0.02096088070687528	0.03399714537937486	0.04245274425264193	-0.008800301989675179	-0.023524197450174665	-0.044640099814650475	0.03863303533055719	-0.06462279064653913	-0.03679752083511172
CJJ81176_0114-Campylobacter	0	-0.011183004734043139	0.02263527000622728	0.012213250088195574	0.02938521291304251	0.03953796536782091	0.018375570689894916	-0.010182853575751893	0.023371467710952748	-0.027782585745350526	-0.005360838636534829	-0.014726442096480651
CJJ81176_0115-Campylobacter	0	0.009910719324760944	-0.0046107327671978	5.904409637078644e-4	0.04633731893063099	-0.014536081972912712	0.029722236990310034	0.016001817617810443	-0.003776966902906771	-0.01966844794759122	-0.05471921563494339	-0.016688565205605573
CJJ81176_0116-Campylobacter	0	0.014965754881172947	0.017946272740795383	0.0026429567832329465	0.08263659920655465	0.006075306904380149	0.009331678601486012	0.005395960083191931	0.037395020827484915	-0.04957747977513353	9.023965097586031e-4	-0.03181933346975372
CJJ81176_0117-Campylobacter	0	0.030141544273941927	0.07882313722481278	0.023811000870934584	-0.05175590487531856	-0.009928337146479565	-0.012006020088886018	-0.050483050910114374	0.015965413860724795	-0.039015855410336704	0.07031317073664066	0.061437513275138765
CJJ81176_0118-Campylobacter	0	0.07458914251427014	0.047513983290142996	0.06965012308976279	0.02315891362215689	-0.04919197505999491	0.04004168010249551	0.07989441990749391	-0.059854085368436144	0.06542318581839328	0.051713591473437855	0.01134475940200917
CJJ81176_0119-Campylobacter	0	0.06238054325074615	0.019638028137365836	0.04800911487726033	0.02098564281132685	-0.07362709730837902	0.039379043424085304	0.048367205466570896	-0.10623569257060718	0.017320870905674787	0.05723955127375267	0.037236519170264215
CJJ81176_0120-Campylobacter	0	-0.0018725819536849178	-0.00553948511560478	3.673203660410509e-4	0.07191972233729461	0.003252709154631914	0.014886200287221447	0.0031101333892728468	0.044720602694760296	0.015321182720074537	0.038909015512290444	0.04196335704687883
CJJ81176_0121-Campylobacter	0	-0.015934226970459264	-0.02094864166849395	0.002239300942132439	0.016904025425637084	0.0010376902678009045	0.006568296483557572	-0.007067081986796855	0.09901625016949181	-0.038827837341241275	0.0231912167396402	0.03184966695746234
CJJ81176_0122-Campylobacter	0	0.02319183398890485	-0.05090086825522615	-0.021313780634967732	0.030139813634251614	-0.026862842728391272	0.01796164107698433	0.009200140217133801	-0.19491174484518134	-0.03467144304083813	-0.13901685196045194	-0.12326978179469839
CJJ81176_0123-Campylobacter	0	0.027895444414965057	-0.051886144484561775	-0.03253752598057173	0.014125021854963326	-0.007249292917322921	0.03205319226267934	0.011393942185744388	-0.19018804905834324	-0.04321823944903869	-0.0961891388902467	-0.10825079549848303
CJJ81176_0124-Campylobacter	0	0.0028864827301711108	-0.004976946285917742	-0.018099861722802157	-0.03572707257406571	0.015787446996429835	-0.016019050281779523	-0.007010530120684036	0.029622983564496705	0.005595703354156802	0.019270222022829422	-0.006674617627294875
CJJ81176_0125-Campylobacter	0	0.012419202100998082	-0.022787910143607683	0.006878515835328613	-5.238313748646432e-4	0.01317846750817573	-0.0015215507547964508	0.05003233416956541	0.03782670710094594	-7.840531989076701e-4	0.021438675883933146	0.031765568582984335
CJJ81176_0126-Campylobacter	0	0.03379846005663022	-0.08347482460009784	0.028283414713297823	-0.0021379901541844415	-0.03422734331666571	0.03957257900363594	0.014161276185976807	-0.04392042601536306	0.13001628448007588	-0.017959335076677144	0.014355645092060484
CJJ81176_0127-Campylobacter	0	0.03250427137812987	-0.08433885483103007	0.02321684606202969	0.0067307388732008	-0.03507654654316917	0.03325128169116446	0.030458309031316935	-0.07821741745300044	0.1222774383184075	-0.004381960012414918	0.008546994051273942
CJJ81176_0128-Campylobacter	0	0.04652449380968977	-0.06616583123904925	0.02072088418762829	0.008340608613883117	-0.011216607679352512	0.03364356186050987	0.03311792247637198	-0.05847366878947539	0.06041055577538933	0.03238194025140652	0.03098492038717989
CJJ81176_0129-Campylobacter	0	0.006058613183441249	0.014848999940698921	-1.2055812804020126e-4	-0.019499345388117886	-0.0010341531624084377	0.018071014275389333	0.01269960903075004	0.07951158639213825	0.04384881818655161	-0.007052761022861952	0.017744854197626735
CJJ81176_0130-Campylobacter	0	0.014621719088522708	-0.04392178968266807	-0.008694633684431552	-0.01142098212600018	-0.023241756084775606	-0.039000499210264716	-0.01793260635678078	0.04958774418455784	0.011161561680374648	-0.028126157959676917	-0.01954386993044195
CJJ81176_0131-Campylobacter	0	0.013562167793941829	0.057278518969972665	0.014536915026644082	-0.10256752494336316	-0.06415368321987716	-0.03242657746905533	0.020285411988585893	-0.04582674417946749	0.0481512609237911	0.03890121837915101	0.03765729599184691
